journal_id,journal_index_date,code_group,amount_journal,kartu_piutang_id,amount_kartu_piutang,kartu_piutang_index_date
864602,26010112310005,120001,24324.00,294732,24324.00,260101123100006
864606,26010112310006,120001,2676.00,294733,2676.00,260101123100007
864609,26010112310007,120001,-27000.00,294734,-27000.00,260101123100008
43288,26010112350001,120001,27027.00,4793,27027.00,260101123500001
43292,26010112350002,120001,2973.00,4794,2973.00,260101123500002
347294,26010112350007,120001,-30000.00,108203,-30000.00,260101123500007
362964,26010112350008,120001,-45000.00,115990,-45000.00,260101123500008
406344,26010112350009,120001,40541.00,137205,40541.00,260101123500009
406348,26010112350010,120001,4459.00,137206,4459.00,260101123500010
103885,26010112420001,120001,16216.00,25808,16216.00,260101124200001
103889,26010112420002,120001,1784.00,25809,1784.00,260101124200002
359106,26010112420003,120001,-18000.00,114061,-18000.00,260101124200004
126489,26010112460001,120001,8559.00,33673,8559.00,260101124600001
126493,26010112460002,120001,941.00,33674,941.00,260101124600002
362966,26010112460003,120001,-9500.00,115991,-9500.00,260101124600004
43468,26010112470001,120001,6757.00,4828,6757.00,260101124700001
43472,26010112470002,120001,3604.00,4829,3604.00,260101124700002
43476,26010112470003,120001,5856.00,4830,5856.00,260101124700003
43480,26010112470004,120001,1783.00,4831,1783.00,260101124700004
347298,26010112470005,120001,-18000.00,108205,-18000.00,260101124700006
43322,26010112490001,120001,19820.00,4803,19820.00,260101124900001
43326,26010112490002,120001,2180.00,4804,2180.00,260101124900002
347300,26010112490003,120001,-22000.00,108206,-22000.00,260101124900004
43484,26010112500001,120001,6306.00,4833,6306.00,260101125000001
43488,26010112500002,120001,694.00,4834,694.00,260101125000002
347302,26010112500007,120001,-7000.00,108207,-7000.00,260101125000007
362968,26010112500008,120001,-67000.00,115992,-67000.00,260101125000008
406350,26010112500009,120001,60360.00,137207,60360.00,260101125000009
406354,26010112500010,120001,6640.00,137208,6640.00,260101125000010
126497,26010112530001,120001,21622.00,33676,21622.00,260101125300001
126501,26010112530002,120001,2378.00,33677,2378.00,260101125300002
362970,26010112530003,120001,-24000.00,115993,-24000.00,260101125300004
43492,26010112540001,120001,16216.00,4836,16216.00,260101125400001
43496,26010112540002,120001,5405.00,4837,5405.00,260101125400002
43500,26010112540003,120001,6306.00,4838,6306.00,260101125400003
43504,26010112540004,120001,3073.00,4839,3073.00,260101125400004
103893,26010112540006,120001,21622.00,25811,21622.00,260101125400006
103897,26010112540007,120001,31532.00,25812,31532.00,260101125400007
103901,26010112540008,120001,5846.00,25813,5846.00,260101125400008
347304,26010112540010,120001,-31000.00,108208,-31000.00,260101125400010
359108,26010112540011,120001,-59000.00,114062,-59000.00,260101125400011
126505,26010113000001,120001,15315.00,33679,15315.00,260101130000001
126509,26010113000002,120001,1685.00,33680,1685.00,260101130000002
362972,26010113000003,120001,-17000.00,115994,-17000.00,260101130000004
103905,26010113030001,120001,18919.00,25815,18919.00,260101130300001
103909,26010113030002,120001,2081.00,25816,2081.00,260101130300002
359110,26010113030003,120001,-21000.00,114063,-21000.00,260101130300004
49784,26010113080001,120001,6757.00,6989,6757.00,260101130800001
49788,26010113080002,120001,6757.00,6990,6757.00,260101130800002
49792,26010113080003,120001,7658.00,6991,7658.00,260101130800003
49796,26010113080004,120001,34234.00,6992,34234.00,260101130800004
49800,26010113080005,120001,14414.00,6993,14414.00,260101130800005
49804,26010113080006,120001,7680.00,6994,7680.00,260101130800006
349194,26010113080007,120001,-77500.00,109123,-77500.00,260101130800008
43508,26010113090001,120001,18919.00,4841,18919.00,260101130900001
43512,26010113090002,120001,2081.00,4842,2081.00,260101130900002
347306,26010113090003,120001,-21000.00,108209,-21000.00,260101130900004
362974,26010113100005,120001,-118000.00,115995,-118000.00,260101131000006
406356,26010113100006,120001,58559.00,137209,58559.00,260101131000007
406360,26010113100007,120001,16216.00,137210,16216.00,260101131000008
406364,26010113100008,120001,31532.00,137211,31532.00,260101131000009
406368,26010113100009,120001,11693.00,137212,11693.00,260101131000010
49808,26010113170001,120001,29730.00,6996,29730.00,260101131700001
49812,26010113170002,120001,25225.00,6997,25225.00,260101131700002
49816,26010113170003,120001,6045.00,6998,6045.00,260101131700003
349196,26010113170004,120001,-61000.00,109124,-61000.00,260101131700005
43516,26010113180001,120001,6757.00,4844,6757.00,260101131800001
43520,26010113180002,120001,10811.00,4845,10811.00,260101131800002
43524,26010113180003,120001,7207.00,4846,7207.00,260101131800003
43528,26010113180004,120001,2725.00,4847,2725.00,260101131800004
347308,26010113180005,120001,-27500.00,108210,-27500.00,260101131800006
126513,26010113240001,120001,40541.00,33682,40541.00,260101132400001
126517,26010113240002,120001,4459.00,33683,4459.00,260101132400002
362976,26010113240003,120001,-45000.00,115996,-45000.00,260101132400004
103913,26010113260001,120001,7207.00,25818,7207.00,260101132600001
103917,26010113260002,120001,21622.00,25819,21622.00,260101132600002
103921,26010113260003,120001,3171.00,25820,3171.00,260101132600003
359112,26010113260004,120001,-32000.00,114064,-32000.00,260101132600005
49820,26010113270001,120001,4505.00,7000,4505.00,260101132700001
49824,26010113270002,120001,495.00,7001,495.00,260101132700002
349198,26010113270003,120001,-5000.00,109125,-5000.00,260101132700004
43532,26010113290001,120001,19820.00,4849,19820.00,260101132900001
43536,26010113290002,120001,2180.00,4850,2180.00,260101132900002
347310,26010113290003,120001,-22000.00,108211,-22000.00,260101132900004
103925,26010113310001,120001,18018.00,25822,18018.00,260101133100001
103929,26010113310002,120001,1982.00,25823,1982.00,260101133100002
359114,26010113310003,120001,-20000.00,114065,-20000.00,260101133100004
43540,26010113320001,120001,17117.00,4852,17117.00,260101133200001
43544,26010113320002,120001,7207.00,4853,7207.00,260101133200002
43548,26010113320003,120001,9009.00,4854,9009.00,260101133200003
43552,26010113320004,120001,3667.00,4855,3667.00,260101133200004
49828,26010113320006,120001,15315.00,7003,15315.00,260101133200006
49832,26010113320007,120001,1685.00,7004,1685.00,260101133200007
347312,26010113320009,120001,-37000.00,108212,-37000.00,260101133200009
349200,26010113320010,120001,-17000.00,109126,-17000.00,260101133200010
126521,26010113350001,120001,9009.00,33685,9009.00,260101133500001
126525,26010113350002,120001,991.00,33686,991.00,260101133500002
362978,26010113350003,120001,-10000.00,115997,-10000.00,260101133500004
864610,26010113390001,120001,9009.00,294735,9009.00,260101133900001
864614,26010113390002,120001,24324.00,294736,24324.00,260101133900002
864618,26010113390003,120001,3667.00,294737,3667.00,260101133900003
864621,26010113390004,120001,-37000.00,294738,-37000.00,260101133900004
49836,26010113400001,120001,3604.00,7006,3604.00,260101134000001
49840,26010113400002,120001,1802.00,7007,1802.00,260101134000002
49844,26010113400003,120001,3153.00,7008,3153.00,260101134000003
49848,26010113400004,120001,941.00,7009,941.00,260101134000004
349202,26010113400009,120001,-9500.00,109127,-9500.00,260101134000009
362980,26010113400010,120001,-6000.00,115998,-6000.00,260101134000010
406370,26010113400011,120001,5405.00,137213,5405.00,260101134000011
406374,26010113400012,120001,595.00,137214,595.00,260101134000012
49852,26010113420001,120001,17117.00,7011,17117.00,260101134200001
49856,26010113420002,120001,1883.00,7012,1883.00,260101134200002
349204,26010113420003,120001,-19000.00,109128,-19000.00,260101134200004
43558,26010113470001,120001,13514.00,4858,13514.00,260101134700001
43562,26010113470002,120001,1486.00,4859,1486.00,260101134700002
49860,26010113470004,120001,10811.00,7014,10811.00,260101134700004
49864,26010113470005,120001,1189.00,7015,1189.00,260101134700005
347316,26010113470007,120001,-15000.00,108214,-15000.00,260101134700007
349206,26010113470008,120001,-12000.00,109129,-12000.00,260101134700008
126529,26010113480001,120001,50450.00,33688,50450.00,260101134800001
126533,26010113480002,120001,10811.00,33689,10811.00,260101134800002
126537,26010113480003,120001,6739.00,33690,6739.00,260101134800003
362982,26010113480004,120001,-68000.00,115999,-68000.00,260101134800005
49868,26010113490001,120001,9009.00,7017,9009.00,260101134900001
49872,26010113490002,120001,4505.00,7018,4505.00,260101134900002
49876,26010113490003,120001,1486.00,7019,1486.00,260101134900003
349208,26010113490004,120001,-15000.00,109130,-15000.00,260101134900005
43566,26010113510001,120001,5405.00,4861,5405.00,260101135100001
43570,26010113510002,120001,595.00,4862,595.00,260101135100002
347318,26010113510003,120001,-6000.00,108215,-6000.00,260101135100004
49880,26010113530001,120001,76577.00,7021,76577.00,260101135300001
49884,26010113530002,120001,8423.00,7022,8423.00,260101135300002
349210,26010113530003,120001,-85000.00,109131,-85000.00,260101135300004
49888,26010113540001,120001,7207.00,7024,7207.00,260101135400001
49892,26010113540002,120001,793.00,7025,793.00,260101135400002
349212,26010113540003,120001,-8000.00,109132,-8000.00,260101135400004
43576,26010114050001,120001,5405.00,4865,5405.00,260101140500001
43580,26010114050002,120001,595.00,4866,595.00,260101140500002
347320,26010114050003,120001,-6000.00,108216,-6000.00,260101140500004
126541,26010114060001,120001,5405.00,33692,5405.00,260101140600001
126545,26010114060002,120001,595.00,33693,595.00,260101140600002
362984,26010114060003,120001,-6000.00,116000,-6000.00,260101140600004
49896,26010114070001,120001,6757.00,7027,6757.00,260101140700001
49900,26010114070002,120001,15315.00,7028,15315.00,260101140700002
49904,26010114070003,120001,12613.00,7029,12613.00,260101140700003
49908,26010114070004,120001,3815.00,7030,3815.00,260101140700004
349214,26010114070005,120001,-38500.00,109133,-38500.00,260101140700006
49912,26010114080001,120001,18018.00,7032,18018.00,260101140800001
49916,26010114080002,120001,1982.00,7033,1982.00,260101140800002
126549,26010114080004,120001,59459.00,33695,59459.00,260101140800004
126553,26010114080005,120001,10811.00,33696,10811.00,260101140800005
126557,26010114080006,120001,7730.00,33697,7730.00,260101140800006
349216,26010114080008,120001,-20000.00,109134,-20000.00,260101140800008
362986,26010114080009,120001,-78000.00,116001,-78000.00,260101140800009
43584,26010114090001,120001,7658.00,4868,7658.00,260101140900001
43588,26010114090002,120001,842.00,4869,842.00,260101140900002
347322,26010114090003,120001,-8500.00,108217,-8500.00,260101140900004
864622,26010114090004,120001,30631.00,294739,30631.00,260101140900005
864626,26010114090005,120001,48649.00,294740,48649.00,260101140900006
864630,26010114090006,120001,8720.00,294741,8720.00,260101140900007
864633,26010114090007,120001,-88000.00,294742,-88000.00,260101140900008
49920,26010114140001,120001,4505.00,7035,4505.00,260101141400001
49924,26010114140002,120001,495.00,7036,495.00,260101141400002
349218,26010114140007,120001,-5000.00,109135,-5000.00,260101141400007
362988,26010114140008,120001,-16000.00,116002,-16000.00,260101141400008
406376,26010114140009,120001,14414.00,137215,14414.00,260101141400009
406380,26010114140010,120001,1586.00,137216,1586.00,260101141400010
126561,26010114180001,120001,11712.00,33699,11712.00,260101141800001
126565,26010114180002,120001,1288.00,33700,1288.00,260101141800002
362990,26010114180003,120001,-13000.00,116003,-13000.00,260101141800004
49928,26010114230001,120001,20721.00,7038,20721.00,260101142300001
49932,26010114230002,120001,2279.00,7039,2279.00,260101142300002
349220,26010114230003,120001,-23000.00,109136,-23000.00,260101142300004
43592,26010114270001,120001,5405.00,4871,5405.00,260101142700001
43596,26010114270002,120001,595.00,4872,595.00,260101142700002
347324,26010114270003,120001,-6000.00,108218,-6000.00,260101142700004
49936,26010114300001,120001,13514.00,7041,13514.00,260101143000001
49940,26010114300002,120001,1486.00,7042,1486.00,260101143000002
349222,26010114300003,120001,-15000.00,109137,-15000.00,260101143000004
43600,26010114310001,120001,19820.00,4874,19820.00,260101143100001
43604,26010114310002,120001,2180.00,4875,2180.00,260101143100002
347326,26010114310003,120001,-22000.00,108219,-22000.00,260101143100004
126569,26010114320001,120001,21622.00,33702,21622.00,260101143200001
126573,26010114320002,120001,2378.00,33703,2378.00,260101143200002
362994,26010114320003,120001,-24000.00,116005,-24000.00,260101143200004
49944,26010114370001,120001,19820.00,7044,19820.00,260101143700001
49948,26010114370002,120001,12613.00,7045,12613.00,260101143700002
49952,26010114370003,120001,13514.00,7046,13514.00,260101143700003
49956,26010114370004,120001,6306.00,7047,6306.00,260101143700004
49960,26010114370005,120001,5747.00,7048,5747.00,260101143700005
349224,26010114370006,120001,-58000.00,109138,-58000.00,260101143700007
43608,26010114390001,120001,18919.00,4877,18919.00,260101143900001
43612,26010114390002,120001,5405.00,4878,5405.00,260101143900002
43616,26010114390003,120001,11261.00,4879,11261.00,260101143900003
43620,26010114390004,120001,3915.00,4880,3915.00,260101143900004
347328,26010114390005,120001,-39500.00,108220,-39500.00,260101143900006
126577,26010114410001,120001,153153.00,33705,153153.00,260101144100001
126581,26010114410002,120001,16847.00,33706,16847.00,260101144100002
362996,26010114410003,120001,-170000.00,116006,-170000.00,260101144100004
49964,26010114420001,120001,18919.00,7050,18919.00,260101144200001
49968,26010114420002,120001,3604.00,7051,3604.00,260101144200002
49972,26010114420003,120001,2477.00,7052,2477.00,260101144200003
349226,26010114420004,120001,-25000.00,109139,-25000.00,260101144200005
43624,26010114470001,120001,29730.00,4882,29730.00,260101144700001
43628,26010114470002,120001,3270.00,4883,3270.00,260101144700002
347330,26010114470003,120001,-33000.00,108221,-33000.00,260101144700004
362998,26010114480004,120001,-17000.00,116007,-17000.00,260101144800005
406400,26010114480005,120001,9009.00,137222,9009.00,260101144800006
406404,26010114480006,120001,6306.00,137223,6306.00,260101144800007
406408,26010114480007,120001,1685.00,137224,1685.00,260101144800008
43632,26010114540001,120001,36036.00,4885,36036.00,260101145400001
43636,26010114540002,120001,171171.00,4886,171171.00,260101145400002
43640,26010114540003,120001,101802.00,4887,101802.00,260101145400003
43644,26010114540004,120001,33991.00,4888,33991.00,260101145400004
126585,26010114540006,120001,26126.00,33708,26126.00,260101145400006
126589,26010114540007,120001,2874.00,33709,2874.00,260101145400007
347332,26010114540009,120001,-343000.00,108222,-343000.00,260101145400009
363000,26010114540010,120001,-29000.00,116008,-29000.00,260101145400010
43648,26010114550001,120001,133333.00,4890,133333.00,260101145500001
43652,26010114550002,120001,45946.00,4891,45946.00,260101145500002
43656,26010114550003,120001,9009.00,4892,9009.00,260101145500003
43660,26010114550004,120001,50000.00,4893,50000.00,260101145500004
43664,26010114550005,120001,7207.00,4894,7207.00,260101145500005
43668,26010114550006,120001,5405.00,4895,5405.00,260101145500006
43672,26010114550007,120001,14414.00,4896,14414.00,260101145500007
43676,26010114550008,120001,29186.00,4897,29186.00,260101145500008
126593,26010114550010,120001,6757.00,33711,6757.00,260101145500010
126597,26010114550011,120001,21622.00,33712,21622.00,260101145500011
126601,26010114550012,120001,8559.00,33713,8559.00,260101145500012
126605,26010114550013,120001,16667.00,33714,16667.00,260101145500013
126609,26010114550014,120001,5895.00,33715,5895.00,260101145500014
